Sample Number (10000 samples per second),ENGINE_RUN_TIME (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK_LEVEL_INPUT (),ACCELARATOR_PEDAL_POSITION_F (),ACCELARATOR_PEDAL_POSITION_D (),ACCELARATOR_PEDAL_POSITION_E (),COMMANDED_THROTTLE_ACTUATOR (),MAF_AIR_FLOW_RATE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),COMMANDED_THROTTLE_ACTUATOR ()
2579,918.0,775.75,0.0,16.862745,28.235294,0.0,-3.125,2.34375,28.0,31.764706,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2580,918.0,771.75,0.0,16.862745,27.843138,0.0,-3.125,1.5625,29.0,31.764706,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2581,920.0,771.75,0.0,16.862745,27.843138,0.0,-3.125,1.5625,29.0,30.980392,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2582,920.0,771.75,0.0,16.862745,27.843138,0.0,-3.125,1.5625,29.0,30.980392,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2583,920.0,771.75,0.0,16.862745,27.843138,0.0,-3.125,1.5625,29.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2584,920.0,707.75,0.0,16.862745,27.058823,0.0,-3.125,-1.5625,28.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2585,924.0,707.75,0.0,16.470589,27.058823,0.0,-3.125,-1.5625,28.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2586,924.0,707.75,0.0,16.470589,27.058823,0.0,-3.125,-1.5625,28.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2587,924.0,707.75,0.0,16.470589,27.058823,0.0,-3.125,-1.5625,28.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2588,924.0,694.5,0.0,16.470589,27.450981,0.0,-3.125,-5.46875,28.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2589,926.0,694.5,0.0,16.470589,27.450981,0.0,-3.125,-5.46875,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2590,926.0,694.5,0.0,16.470589,27.450981,0.0,-3.125,-5.46875,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2591,926.0,694.5,0.0,16.470589,27.843138,0.0,-3.125,-5.46875,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2592,927.0,689.75,0.0,16.470589,27.843138,0.0,-3.125,-2.34375,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2593,927.0,689.75,0.0,16.470589,27.843138,0.0,-3.125,-2.34375,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2594,927.0,689.75,0.0,16.470589,27.843138,0.0,-3.125,-2.34375,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2595,927.0,684.25,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2596,929.0,684.25,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2597,929.0,684.25,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2598,929.0,684.25,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2599,929.0,689.75,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2600,931.0,689.75,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2601,931.0,689.75,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2602,931.0,689.75,0.0,16.470589,28.62745,0.0,-3.125,0.78125,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2603,931.0,697.5,0.0,16.470589,28.62745,0.0,-3.125,1.5625,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2604,933.0,697.5,0.0,16.470589,28.62745,0.0,-3.125,1.5625,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2605,933.0,697.5,0.0,16.470589,28.62745,0.0,-3.125,1.5625,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2606,933.0,697.5,0.0,16.470589,28.62745,0.0,-3.125,1.5625,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2607,935.0,712.5,0.0,16.470589,28.235294,0.0,-3.125,2.34375,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2608,935.0,712.5,0.0,16.470589,28.235294,0.0,-3.125,2.34375,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2609,935.0,712.5,0.0,16.470589,28.235294,0.0,-3.125,2.34375,30.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2610,935.0,712.5,0.0,16.470589,28.235294,0.0,-3.125,0.78125,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2611,937.0,710.0,0.0,16.470589,28.235294,0.0,-3.125,0.78125,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2612,937.0,710.0,0.0,16.470589,28.235294,0.0,-3.125,0.78125,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2613,937.0,710.0,0.0,16.470589,28.235294,0.0,-3.125,0.78125,29.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2614,937.0,707.75,0.0,16.470589,27.843138,0.0,-3.125,0.78125,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2615,938.0,707.75,0.0,16.470589,27.843138,0.0,-3.125,0.78125,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2616,938.0,707.75,0.0,16.470589,27.843138,0.0,-3.125,0.78125,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2617,938.0,707.75,0.0,16.470589,27.843138,0.0,-3.125,0.78125,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2618,938.0,707.75,0.0,16.470589,27.450981,0.0,-3.125,4.6875,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2619,942.0,568.75,0.0,16.862745,27.450981,0.0,-3.125,4.6875,28.0,31.764706,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2620,942.0,568.75,0.0,16.862745,27.450981,0.0,-3.125,4.6875,28.0,30.980392,0.0,16.078432,31.764706,16.470589,0.0,0.0,101.0,0.0,16.470589
2621,942.0,568.75,0.0,16.862745,27.450981,0.0,-3.125,4.6875,28.0,30.980392,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2622,942.0,621.0,0.0,16.862745,34.117645,0.0,-3.125,-4.6875,35.0,30.980392,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2623,944.0,621.0,0.0,16.862745,34.117645,0.0,-3.125,-4.6875,35.0,30.980392,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2624,944.0,621.0,0.0,16.862745,34.117645,0.0,-3.125,-4.6875,35.0,30.980392,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2625,944.0,621.0,0.0,16.862745,34.117645,0.0,-3.125,-4.6875,35.0,30.980392,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2626,946.0,935.0,5.0,21.568628,65.4902,0.0,-5.46875,-4.6875,71.0,30.980392,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2627,946.0,935.0,5.0,21.568628,65.4902,0.0,-5.46875,-4.6875,71.0,30.19608,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2628,946.0,935.0,5.0,21.568628,65.4902,0.0,-5.46875,-4.6875,71.0,30.19608,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2629,946.0,935.0,5.0,21.568628,23.137255,0.0,-3.125,-1.5625,33.0,30.19608,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2630,948.0,885.75,11.0,18.82353,23.137255,0.0,-3.125,-1.5625,33.0,30.19608,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2631,948.0,885.75,11.0,18.82353,23.137255,0.0,-3.125,-1.5625,33.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2632,948.0,885.75,11.0,18.82353,23.137255,0.0,-3.125,-1.5625,33.0,39.60784,0.0,24.313726,40.39216,20.784313,0.0,0.0,101.0,3.921569,20.784313
2633,948.0,1260.75,16.0,21.17647,45.882355,0.0,-1.5625,-1.5625,46.0,39.60784,0.0,24.313726,40.39216,20.784313,0.0,0.0,101.0,3.921569,20.784313
2634,950.0,1260.75,16.0,21.17647,45.882355,0.0,-1.5625,-1.5625,46.0,39.60784,0.0,24.313726,40.39216,20.784313,0.0,0.0,101.0,3.921569,20.784313
2635,950.0,1260.75,16.0,21.17647,45.882355,0.0,-1.5625,-1.5625,46.0,45.098038,0.0,24.313726,40.39216,20.784313,0.0,0.0,101.0,2.745098,20.784313
2636,950.0,1260.75,16.0,21.17647,45.882355,0.0,-1.5625,-1.5625,46.0,45.098038,0.0,20.0,34.117645,17.254902,0.0,0.0,101.0,2.745098,17.254902
2637,950.0,1225.75,20.0,16.862745,20.0,0.0,-3.125,4.6875,21.0,45.098038,0.0,20.0,34.117645,17.254902,0.0,0.0,101.0,2.745098,17.254902
2638,952.0,1225.75,20.0,16.862745,20.0,0.0,-3.125,4.6875,21.0,50.19608,0.0,20.0,34.117645,17.254902,0.0,0.0,101.0,2.745098,17.254902
2639,952.0,1225.75,20.0,16.862745,20.0,0.0,-3.125,4.6875,21.0,50.19608,0.0,25.490196,41.17647,22.745098,0.0,0.0,101.0,7.058824,22.745098
2640,952.0,1225.75,20.0,16.862745,20.0,0.0,-3.125,4.6875,21.0,50.19608,0.0,25.490196,41.17647,22.745098,0.0,0.0,101.0,7.058824,22.745098
2641,953.0,1255.25,24.0,16.862745,45.490196,0.0,-1.5625,3.90625,37.0,50.19608,0.0,25.490196,41.17647,22.745098,0.0,0.0,101.0,7.058824,22.745098
2642,953.0,1255.25,24.0,16.862745,45.490196,0.0,-1.5625,3.90625,37.0,34.509804,0.0,25.490196,41.17647,22.745098,0.0,0.0,101.0,7.058824,22.745098
2643,953.0,1255.25,24.0,16.862745,45.490196,0.0,-1.5625,3.90625,37.0,34.509804,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2644,953.0,1255.25,24.0,16.862745,24.313726,0.0,-3.125,0.0,37.0,34.509804,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2645,955.0,922.5,25.0,17.254902,24.313726,0.0,-3.125,0.0,26.0,34.509804,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2646,955.0,922.5,25.0,17.254902,24.313726,0.0,-3.125,0.0,26.0,33.333332,0.0,16.078432,31.764706,17.254902,0.0,0.0,101.0,0.0,17.254902
2647,955.0,922.5,25.0,17.254902,24.313726,0.0,-3.125,0.0,26.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2648,955.0,860.0,24.0,16.862745,27.058823,0.0,-3.125,3.125,27.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2649,957.0,860.0,24.0,16.862745,27.058823,0.0,-3.125,3.125,27.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2650,957.0,860.0,24.0,16.862745,27.058823,0.0,-3.125,3.125,27.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2651,957.0,860.0,24.0,16.862745,27.058823,0.0,-3.125,3.125,27.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2652,957.0,857.0,20.0,16.862745,27.058823,0.0,-3.125,3.125,28.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2653,959.0,857.0,20.0,16.862745,27.058823,0.0,-3.125,3.125,28.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2654,959.0,857.0,20.0,16.862745,27.058823,0.0,-3.125,3.125,28.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2655,959.0,857.0,20.0,16.862745,27.058823,0.0,-3.125,3.125,28.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2656,959.0,855.25,11.0,16.862745,27.058823,0.0,-3.125,4.6875,27.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2657,963.0,855.25,11.0,16.862745,27.058823,0.0,-3.125,4.6875,27.0,38.431374,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2658,963.0,855.25,11.0,16.862745,27.058823,0.0,-3.125,4.6875,27.0,38.431374,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2659,963.0,855.25,11.0,16.862745,27.450981,0.0,-3.125,3.90625,27.0,38.431374,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2660,964.0,867.75,8.0,16.862745,27.450981,0.0,-3.125,3.90625,28.0,38.431374,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2661,964.0,867.75,8.0,16.862745,27.450981,0.0,-3.125,3.90625,28.0,29.411764,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2662,964.0,867.75,8.0,16.862745,27.450981,0.0,-3.125,3.90625,28.0,29.411764,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2663,964.0,874.0,3.0,16.862745,27.058823,0.0,-3.125,0.78125,28.0,29.411764,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2664,966.0,874.0,3.0,16.862745,27.058823,0.0,-3.125,0.78125,28.0,29.411764,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2665,966.0,874.0,3.0,16.862745,27.058823,0.0,-3.125,0.78125,28.0,37.2549,0.0,28.235294,43.137257,16.862745,0.0,0.0,101.0,3.921569,16.862745
2666,966.0,874.0,3.0,16.862745,27.058823,0.0,-3.125,0.78125,28.0,37.2549,0.0,28.235294,43.137257,20.392157,0.0,0.0,101.0,3.921569,20.392157
2667,966.0,906.25,3.0,18.039215,30.588236,0.0,-3.125,-6.25,33.0,37.2549,0.0,28.235294,43.137257,20.392157,0.0,0.0,101.0,3.921569,20.392157
2668,968.0,906.25,3.0,18.039215,30.588236,0.0,-3.125,-6.25,33.0,38.039215,0.0,28.235294,43.137257,20.392157,0.0,0.0,101.0,3.921569,20.392157
2669,968.0,906.25,3.0,18.039215,30.588236,0.0,-3.125,-6.25,33.0,38.039215,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2670,968.0,906.25,3.0,18.039215,67.45098,0.0,-3.125,1.5625,33.0,38.039215,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2671,970.0,957.75,4.0,23.137255,67.45098,0.0,-5.46875,1.5625,76.0,38.039215,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2672,970.0,957.75,4.0,23.137255,67.45098,0.0,-5.46875,1.5625,76.0,34.117645,0.0,16.078432,31.764706,18.039215,0.0,0.0,101.0,0.0,18.039215
2673,970.0,957.75,4.0,23.137255,67.45098,0.0,-5.46875,1.5625,76.0,34.117645,0.0,26.666666,42.7451,23.137255,0.0,0.0,101.0,4.313725,23.137255
2674,970.0,2099.0,14.0,23.137255,30.588236,0.0,-3.125,0.0,22.0,34.117645,0.0,26.666666,42.7451,23.137255,0.0,0.0,101.0,4.313725,23.137255
2675,972.0,2099.0,14.0,18.431372,30.588236,0.0,-3.125,0.0,22.0,34.117645,0.0,26.666666,42.7451,23.137255,0.0,0.0,101.0,4.313725,23.137255
2676,972.0,2099.0,14.0,18.431372,30.588236,0.0,-3.125,0.0,22.0,29.411764,0.0,26.27451,42.7451,23.137255,0.0,0.0,101.0,3.921569,23.137255
2677,972.0,2099.0,14.0,18.431372,30.588236,0.0,-3.125,0.0,22.0,29.411764,0.0,26.27451,41.960785,22.745098,0.0,0.0,101.0,3.921569,22.745098
2678,972.0,1307.75,18.0,18.82353,50.588234,0.0,-1.5625,-0.78125,41.0,29.411764,0.0,26.27451,41.960785,22.745098,0.0,0.0,101.0,3.921569,22.745098
2679,974.0,1307.75,18.0,18.82353,50.588234,0.0,-1.5625,-0.78125,41.0,36.07843,0.0,26.27451,41.960785,22.745098,0.0,0.0,101.0,3.921569,22.745098
2680,974.0,1307.75,18.0,18.82353,50.588234,0.0,-1.5625,-0.78125,41.0,36.07843,0.0,20.0,35.686275,18.039215,0.0,0.0,101.0,0.784314,18.039215
2681,974.0,1307.75,18.0,18.82353,20.392157,0.0,-1.5625,-0.78125,41.0,36.07843,0.0,20.0,35.686275,18.039215,0.0,0.0,101.0,0.784314,18.039215
2682,976.0,1306.25,18.0,17.254902,20.392157,0.0,-3.125,6.25,21.0,36.07843,0.0,20.0,35.686275,18.039215,0.0,0.0,101.0,0.784314,18.039215
2683,976.0,1306.25,18.0,17.254902,20.392157,0.0,-3.125,6.25,21.0,45.882355,0.0,20.0,35.686275,18.039215,0.0,0.0,101.0,0.784314,18.039215
2684,976.0,1306.25,18.0,17.254902,20.392157,0.0,-3.125,6.25,21.0,45.882355,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2685,976.0,967.0,17.0,17.254902,22.745098,0.0,-3.125,6.25,24.0,45.882355,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2686,977.0,967.0,17.0,16.862745,22.745098,0.0,-3.125,6.25,24.0,45.882355,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2687,977.0,967.0,17.0,16.862745,22.745098,0.0,-3.125,6.25,24.0,47.058823,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2688,977.0,967.0,17.0,16.862745,22.745098,0.0,-3.125,6.25,24.0,47.058823,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2689,977.0,800.0,12.0,23.137255,39.215687,0.0,-2.34375,2.34375,68.0,47.058823,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2690,979.0,800.0,12.0,23.137255,39.215687,0.0,-2.34375,2.34375,68.0,47.058823,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2691,979.0,800.0,12.0,23.137255,39.215687,0.0,-2.34375,2.34375,68.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2692,979.0,800.0,12.0,23.137255,39.215687,0.0,-2.34375,2.34375,68.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2693,979.0,1050.75,15.0,16.862745,23.137255,0.0,-3.125,6.25,25.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2694,983.0,1050.75,15.0,16.862745,23.137255,0.0,-3.125,6.25,25.0,40.39216,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2695,983.0,1050.75,15.0,16.862745,23.137255,0.0,-3.125,6.25,25.0,40.39216,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2696,983.0,1050.75,15.0,16.862745,23.137255,0.0,-3.125,6.25,25.0,40.39216,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2697,985.0,644.5,13.0,16.862745,31.764706,0.0,-3.125,6.25,33.0,40.39216,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2698,985.0,644.5,13.0,16.862745,31.764706,0.0,-3.125,6.25,33.0,45.098038,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2699,985.0,644.5,13.0,16.862745,31.764706,0.0,-3.125,6.25,33.0,45.098038,0.0,16.078432,32.941177,17.647058,0.0,0.0,101.0,0.0,17.647058
2700,985.0,644.5,13.0,16.862745,64.31373,0.0,-5.46875,2.34375,73.0,45.098038,0.0,16.078432,32.941177,17.647058,0.0,0.0,101.0,0.0,17.647058
2701,987.0,732.75,9.0,21.17647,64.31373,0.0,-5.46875,2.34375,73.0,45.098038,0.0,16.078432,32.941177,17.647058,0.0,0.0,101.0,0.0,17.647058
2702,987.0,732.75,9.0,21.17647,64.31373,0.0,-5.46875,2.34375,73.0,39.215687,0.0,16.078432,32.941177,17.647058,0.0,0.0,101.0,0.0,17.647058
2703,987.0,732.75,9.0,21.17647,64.31373,0.0,-5.46875,2.34375,73.0,39.215687,0.0,24.705883,40.784313,20.784313,0.0,0.0,101.0,3.529412,20.784313
2704,987.0,1085.0,15.0,23.921568,63.137257,0.0,-5.46875,1.5625,78.0,39.215687,0.0,24.705883,40.784313,20.784313,0.0,0.0,101.0,3.529412,20.784313
2705,989.0,1085.0,15.0,23.921568,63.137257,0.0,-5.46875,1.5625,78.0,29.411764,0.0,24.705883,40.784313,20.784313,0.0,0.0,101.0,3.529412,20.784313
2706,989.0,1085.0,15.0,23.921568,63.137257,0.0,-5.46875,1.5625,78.0,29.411764,0.0,24.705883,40.784313,20.784313,0.0,0.0,101.0,3.529412,20.784313
2707,989.0,1085.0,15.0,23.921568,63.137257,0.0,-5.46875,1.5625,78.0,29.411764,0.0,27.058823,42.7451,23.137255,0.0,0.0,101.0,6.27451,23.137255
2708,989.0,961.5,15.0,20.784313,60.39216,0.0,-3.90625,-1.5625,59.0,29.411764,0.0,27.058823,42.7451,23.137255,0.0,0.0,101.0,6.27451,23.137255
2709,991.0,961.5,15.0,20.784313,60.39216,0.0,-3.90625,-1.5625,59.0,27.058823,0.0,27.058823,42.7451,23.137255,0.0,0.0,101.0,6.27451,23.137255
2710,991.0,961.5,15.0,20.784313,60.39216,0.0,-3.90625,-1.5625,59.0,27.058823,0.0,22.745098,38.82353,23.137255,0.0,0.0,101.0,2.352941,23.137255
2711,991.0,961.5,15.0,20.784313,60.39216,0.0,-3.90625,-1.5625,59.0,27.058823,0.0,22.745098,38.82353,20.0,0.0,0.0,101.0,2.352941,20.0
2712,991.0,1192.0,14.0,20.392157,41.960785,0.0,-1.5625,3.125,47.0,27.058823,0.0,22.745098,38.82353,20.0,0.0,0.0,101.0,2.352941,20.0
2713,992.0,1192.0,14.0,20.392157,41.960785,0.0,-1.5625,3.125,47.0,33.333332,0.0,22.745098,38.82353,20.0,0.0,0.0,101.0,2.352941,20.0
2714,992.0,1192.0,14.0,20.392157,41.960785,0.0,-1.5625,3.125,47.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2715,992.0,1192.0,14.0,20.392157,21.568628,0.0,-3.125,-1.5625,47.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2716,994.0,1105.25,18.0,16.862745,21.568628,0.0,-3.125,-1.5625,22.0,33.333332,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2717,994.0,1105.25,18.0,16.862745,21.568628,0.0,-3.125,-1.5625,22.0,39.60784,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2718,994.0,1105.25,18.0,16.862745,21.568628,0.0,-3.125,-1.5625,22.0,39.60784,0.0,21.17647,37.2549,19.215687,0.0,0.0,101.0,0.0,19.215687
2719,994.0,953.75,19.0,16.862745,39.60784,0.0,-2.34375,3.90625,41.0,39.60784,0.0,21.17647,37.2549,19.215687,0.0,0.0,101.0,0.0,19.215687
2720,996.0,953.75,19.0,18.82353,39.60784,0.0,-2.34375,3.90625,41.0,39.60784,0.0,21.17647,37.2549,19.215687,0.0,0.0,101.0,0.0,19.215687
2721,996.0,953.75,19.0,18.82353,39.60784,0.0,-2.34375,3.90625,41.0,46.666668,0.0,16.078432,31.764706,19.215687,0.0,0.0,101.0,0.0,19.215687
2722,996.0,953.75,19.0,18.82353,39.60784,0.0,-2.34375,3.90625,41.0,46.666668,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2723,996.0,976.5,21.0,16.862745,24.313726,0.0,-3.125,-0.78125,26.0,46.666668,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2724,998.0,976.5,21.0,16.862745,24.313726,0.0,-3.125,-0.78125,26.0,49.411766,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2725,998.0,976.5,21.0,16.862745,24.313726,0.0,-3.125,-0.78125,26.0,49.411766,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2726,998.0,976.5,21.0,16.862745,24.313726,0.0,-3.125,-0.78125,26.0,49.411766,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2727,998.0,904.5,15.0,16.862745,25.882353,0.0,-3.125,3.90625,26.0,49.411766,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2728,1002.0,904.5,15.0,16.862745,25.882353,0.0,-3.125,3.90625,26.0,50.19608,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2729,1002.0,904.5,15.0,16.862745,25.882353,0.0,-3.125,3.90625,26.0,50.19608,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2730,1002.0,904.5,15.0,16.862745,25.882353,0.0,-3.125,3.90625,26.0,50.19608,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
2731,1003.0,885.75,9.0,16.862745,26.27451,0.0,-3.125,0.78125,27.0,50.19608,0.0,16.078432,31.764706,16.862745,0.0,0.0,101.0,0.0,16.862745
